,Time [s],Channel 1,Channel 2,Channel 3,Channel 4
1863,62.10,0.00,0.00,0.00,0.00
1864,62.13,0.00,0.00,0.00,0.00
1865,62.17,0.00,0.00,0.00,0.00
1866,62.20,0.00,0.00,0.00,0.00
1867,62.23,0.00,0.00,0.00,0.00
1868,62.27,0.00,0.00,0.00,0.00
1869,62.30,0.00,0.00,0.00,0.00
1870,62.33,0.00,0.00,0.00,0.00
1871,62.37,0.00,0.00,0.00,0.00
1872,62.40,0.00,0.00,0.00,0.00
1873,62.43,0.00,0.00,0.00,0.00
1874,62.47,0.00,0.00,0.00,0.00
1875,62.50,0.00,0.00,0.00,0.00
1876,62.53,0.00,0.00,0.00,0.00
1877,62.57,0.00,0.00,0.00,0.00
1878,62.60,0.00,0.00,0.00,0.00
1879,62.63,0.00,0.00,0.00,0.00
1880,62.67,0.00,0.00,0.00,0.00
1881,62.70,0.00,0.00,0.00,0.00
1882,62.73,0.00,0.00,0.00,0.00
1883,62.77,0.00,0.00,0.00,0.00
1884,62.80,0.00,0.00,0.00,0.00
1885,62.83,0.00,0.00,0.00,0.00
1886,62.87,0.00,0.00,0.00,0.00
1887,62.90,0.00,0.00,0.00,0.00
1888,62.93,0.00,0.00,0.00,0.00
1889,62.97,0.00,0.00,0.00,0.00
1890,63.00,0.00,0.00,0.00,0.00
1891,63.03,0.00,0.00,0.00,0.00
1892,63.07,0.00,0.00,0.00,0.00
1893,63.10,0.00,0.00,0.00,0.00
1894,63.13,0.00,0.00,0.00,0.00
1895,63.17,0.00,0.00,0.00,0.00
1896,63.20,0.00,0.00,0.00,0.00
1897,63.23,0.00,0.00,0.00,0.00
1898,63.27,0.00,0.00,0.00,0.00
1899,63.30,0.00,0.00,0.00,0.00
1900,63.33,0.00,0.00,0.00,0.00
1901,63.37,0.00,0.00,0.00,0.00
1902,63.40,0.00,0.00,0.00,0.00
1903,63.43,0.00,0.00,0.00,0.00
1904,63.47,0.00,0.00,0.00,0.00
1905,63.50,0.00,0.00,0.00,0.00
1906,63.53,0.00,0.00,0.00,0.00
1907,63.57,0.00,0.00,0.00,0.00
1908,63.60,0.00,0.00,0.00,0.00
1909,63.63,0.00,0.00,0.00,0.00
1910,63.67,0.00,0.00,0.00,0.00
1911,63.70,0.00,0.00,0.00,0.00
1912,63.73,0.00,0.00,0.00,0.00
1913,63.77,0.00,0.00,0.00,0.00
1914,63.80,0.00,0.00,0.00,0.00
1915,63.83,0.00,0.00,0.00,0.00
1916,63.87,0.00,0.00,0.00,0.00
1917,63.90,0.00,0.00,0.00,0.00
1918,63.93,0.00,0.00,0.00,0.00
1919,63.97,0.00,0.00,0.00,0.00
1920,64.00,0.00,0.00,0.00,0.00
1921,64.03,0.00,0.00,0.00,0.00
1922,64.07,0.00,0.00,0.00,0.00
1923,64.10,0.00,0.00,0.00,0.00
1924,64.13,0.00,0.00,0.00,0.00
1925,64.17,0.00,0.00,0.00,0.00
1926,64.20,0.00,0.00,0.00,0.00
1927,64.23,0.00,0.00,0.00,0.00
1928,64.27,0.00,0.00,0.00,0.00
1929,64.30,0.00,0.00,0.00,0.00
1930,64.33,0.00,0.00,0.00,0.00
1931,64.37,0.00,0.00,0.00,0.00
1932,64.40,0.00,0.00,0.00,0.00
1933,64.43,0.00,0.00,0.00,0.00
1934,64.47,0.00,0.00,0.00,0.00
1935,64.50,0.00,0.00,0.00,0.00
1936,64.53,0.00,0.00,0.00,0.00
1937,64.57,0.00,0.00,0.00,0.00
1938,64.60,0.00,0.00,0.00,0.00
1939,64.63,0.00,0.00,0.00,0.00
1940,64.67,0.00,0.00,0.00,0.00
1941,64.70,0.00,0.00,0.00,0.00
1942,64.73,0.00,0.00,0.00,0.00
1943,64.77,0.00,0.00,0.00,0.00
1944,64.80,0.00,0.00,0.00,0.00
1945,64.83,0.00,0.00,0.00,0.00
1946,64.87,0.00,0.00,0.00,0.00
1947,64.90,0.00,0.00,0.00,0.00
1948,64.93,0.00,0.00,0.00,0.00
1949,64.97,0.00,0.00,0.00,0.00
1950,65.00,0.00,0.00,0.00,0.00
